current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list
all_stimuli/special515/special_69839.jpg,0,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs2/set_3_closest_to_pair_37_image_cocoid_45923.png,0,1,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_28325.png,0,2,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_46480.png,0,3,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_48393.png,0,4,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs2/set_3_closest_to_pair_27_image_cocoid_44058.png,0,5,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_70947.png,0,6,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs2/set_1_closest_to_pair_25_image_cocoid_58252.png,0,7,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs2/pair_27_nsd_505_2_cocoid_31968.png,0,8,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,9,1,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_21950.jpg,0,10,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_37801.png,0,11,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_21508.png,0,12,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs2/set_2_closest_to_pair_13_image_cocoid_28363.png,0,13,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_57838.jpg,0,14,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs2/pair_13_17_56.png,0,15,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_15025.png,0,16,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_13314.jpg,0,17,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]"
