current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list
all_stimuli/special515/special_62683.jpg,0,0,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_9847.png,0,1,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_30_nsd_676_2_cocoid_19623.png,1,2,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_46_w_pool1.jpg,1,3,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_56911.jpg,0,4,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_66580.jpg,0,5,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_39402.jpg,1,6,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_44980.jpg,0,7,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_64498.jpg,0,8,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,9,1,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_1_closest_to_pair_8_image_cocoid_69704.png,0,10,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_32_nsd_762_2_cocoid_18989png.png,1,11,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_3_closest_to_pair_24_image_cocoid_19144.png,0,12,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_29010.png,0,13,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_26_nsd_483_1_cocoid_37825.png,1,14,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_66489.jpg,1,15,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_6522_cocoid_59754.png,0,16,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_2_closest_to_pair_48_image_cocoid_68791.png,0,17,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_15506.jpg,1,18,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_9027.jpg,0,19,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_28096.jpg,1,20,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,21,1,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_29381.jpg,0,22,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_18_nsd_6_2_cocoid_24103.png,0,23,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_39402.jpg,1,24,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_1805_cocoid_41563.png,0,25,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_28319.jpg,1,26,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_46806.jpg,0,27,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_7747_cocoid_72531.png,0,28,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_42473.jpg,0,29,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_20_nsd_41_1_cocoid_15472.png,1,30,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,31,1,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_36945.jpg,0,32,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_22155.png,0,33,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_49480.jpg,0,34,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_48802.jpg,0,35,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_71241.jpg,1,36,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_5416_cocoid_3219.png,0,37,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_2_closest_to_pair_32_image_cocoid_36549.png,0,38,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_70360.jpg,1,39,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_6865_cocoid_29455.png,0,40,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_26_nsd_483_2_cocoid_8054.png,1,41,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_22263.jpg,0,42,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_49731.jpg,1,43,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_123_cocoid_16743.png,0,44,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,45,1,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_4667.jpg,1,46,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_31936.jpg,1,47,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_2_closest_to_pair_10_image_cocoid_17709.png,0,48,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_4249.jpg,0,49,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_55408.jpg,0,50,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_48_w_runway1.jpg,1,51,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_5796_cocoid_22391.png,0,52,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_3_closest_to_pair_20_image_cocoid_60377.png,0,53,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_65148.jpg,0,54,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_26_nsd_483_1_cocoid_37825.png,1,55,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,56,1,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_3_closest_to_pair_12_image_cocoid_72983.png,0,57,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_6222.png,0,58,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_0_1_22.png,0,59,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_1_closest_to_pair_48_image_cocoid_33241.png,0,60,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_25091.jpg,0,61,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_5410_cocoid_10590.png,0,62,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_2_4_89.png,1,63,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_34068.png,0,64,0,0,8,2,1,"[9, 21, 31, 45, 56, 68, 69]"
