current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list
all_stimuli/special515/special_9147.jpg,1,0,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_15506.jpg,0,1,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_31233.jpg,0,2,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_57650.jpg,1,3,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_71410.jpg,0,4,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_5841_cocoid_6697.png,0,5,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_15819.jpg,0,6,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_3842.jpg,0,7,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_53891.jpg,0,8,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,9,1,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_4813_cocoid_16457.png,0,10,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_28_nsd_547_1_cocoid_60932.png,0,11,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_3449.jpg,0,12,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_57650.jpg,1,13,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_70764.png,0,14,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_42299.png,0,15,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_62228.jpg,0,16,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_2658_cocoid_10430.png,0,17,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_6985_cocoid_37621.png,0,18,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_8_12_0.png,1,19,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_26127.png,0,20,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,21,1,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_35986.jpg,1,22,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_19181.jpg,0,23,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_5929_cocoid_36161.png,0,24,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_48530.jpg,0,25,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_19074.jpg,0,26,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_55968.jpg,0,27,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_36576.jpg,0,28,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_26_nsd_483_2_cocoid_8054.png,0,29,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_13613.jpg,0,30,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,31,1,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_28_nsd_547_1_cocoid_60932.png,1,32,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_25319.jpg,0,33,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_31747.jpg,0,34,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_72605.jpg,0,35,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_1_closest_to_pair_24_image_cocoid_50599.png,0,36,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_2_closest_to_pair_36_image_cocoid_44781.png,0,37,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_53152.jpg,0,38,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_44_w_log_cabin1.jpg,1,39,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_22587.jpg,0,40,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_42_w_icerink1.jpg,0,41,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_61748.jpg,0,42,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_2747_cocoid_69063.png,0,43,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_23729.jpg,0,44,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,45,1,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_69614.jpg,0,46,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_2261_cocoid_51340.png,0,47,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_1_closest_to_pair_28_image_cocoid_13938.png,0,48,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_10_14_33.png,0,49,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_28595.jpg,0,50,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_65872.jpg,0,51,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_23729.jpg,1,52,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_44_w_log_cabin2.jpg,0,53,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_56867.jpg,0,54,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_22143.png,0,55,0,0,4,2,1,"[9, 21, 31, 45, 56, 68, 69]"
