current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list
all_stimuli/special515/special_68842.jpg,1,0,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_40909.jpg,1,1,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_8435.png,0,2,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_59046.jpg,1,3,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_9147.jpg,1,4,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_43164.jpg,0,5,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_21218.jpg,0,6,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_53157.png,0,7,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_46_w_pool2.jpg,1,8,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,9,1,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_20223.png,0,10,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_6431.jpg,0,11,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/shared1000_notspecial/notspecial_48832.png,0,12,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_65253.jpg,0,13,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_33543.jpg,0,14,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_16917.jpg,0,15,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_19074.jpg,1,16,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_2546_cocoid_36043.png,0,17,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_64880.jpg,1,18,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_12308.jpg,1,19,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_38358.jpg,0,20,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,21,1,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/closest_pairs1/set_2_closest_to_pair_28_image_cocoid_52577.png,0,22,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_49944.jpg,0,23,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_67204.jpg,0,24,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/MST_pairs1/pair_12_16_22.png,1,25,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/unchosen_nsd_1000_images/unchosen_7267_cocoid_70496.png,0,26,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_70095.jpg,0,27,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_6801.jpg,0,28,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_11942.jpg,1,29,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_5338.jpg,0,30,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
blank.jpg,0,31,1,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_14793.jpg,1,32,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_48679.jpg,0,33,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_14820.jpg,0,34,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_42473.jpg,1,35,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
all_stimuli/special515/special_63931.jpg,0,36,0,0,12,2,1,"[9, 21, 31, 45, 56, 68, 69]"
