9.1020 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbae04b8520>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbae04b84c0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.0039, -0.0039, -0.0039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbae04b8340>, gamma=array([[2.5724],
       [2.1906],
       [2.4422]], dtype=float32), gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fbae05cd3a0>, multiSample=False, name='window1', numSamples=2, pos=[448.0, 280.0], screen=0, size=array([3584, 2240]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.1022 	EXP 	window1: mouseVisible = True
9.1022 	EXP 	window1: backgroundImage = ''
9.1022 	EXP 	window1: backgroundFit = 'none'
9.1040 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.1040 	EXP 	window1: recordFrameIntervals = False
9.2684 	EXP 	window1: recordFrameIntervals = True
9.5188 	EXP 	Screen (0) actual frame rate measured at 60.88Hz
9.5188 	EXP 	window1: recordFrameIntervals = False
9.5197 	EXP 	window1: mouseVisible = False
11.3876 	EXP 	replicate_nsd: status = STARTED
11.8219 	EXP 	window1: mouseVisible = True
